Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,UCI.1,stage,year
31.0,42.626999999999995,33.0,151.0,+2:19:53,6.0,Bodnar Maciej,12,Tinkoff,2:32 2:32,,,13,2016
29.0,42.6,103.0,104.0,+1:54:20,4.0,Boasson Hagen Edvald,13,Team Dimension Data,2:34 2:34,,,13,2016
33.0,42.54600000000001,72.0,27.0,+34:49,2.0,Clement Stef,14,IAM Cycling,2:38 2:38,,,13,2016
36.0,42.413000000000004,12.0,5.0,+3:17,1.0,Valverde Alejandro,15,Movistar Team,2:48 2:48,,,13,2016
27.0,42.386,99.0,6.0,+3:19,,van Garderen Tejay,16,BMC Racing Team,2:50 2:50,,,13,2016
25.0,42.24,203.0,91.0,+1:46:44,,Durbridge Luke,17,ORICA-BikeExchange,3:01 3:01,,,13,2016
23.0,42.24,209.0,3.0,+2:45,,Yates Adam,18,ORICA-BikeExchange,",, 3:01",,,13,2016
26.0,42.161,149.0,33.0,+48:22,,Zakarin Ilnur,19,Team Katusha,3:07 3:07,,,13,2016
26.0,42.148,11.0,4.0,+2:59,,Quintana Nairo,20,Movistar Team,3:08 3:08,,,13,2016
31.0,42.148,91.0,8.0,+4:27,,Porte Richie,21,BMC Racing Team,",, 3:08",,,13,2016
30.0,42.082,36.0,11.0,+5:24,,Kreuziger Roman,22,Tinkoff,3:13 3:13,,,13,2016
35.0,42.056000000000004,62.0,120.0,+2:03:50,,Cancellara Fabian,23,Trek - Segafredo,3:15 3:15,,,13,2016
29.0,41.952,127.0,74.0,+1:35:03,,Roux Anthony,24,FDJ,3:23 3:23,,,13,2016
31.0,41.873000000000005,22.0,35.0,+50:47,,Nibali Vincenzo,25,Astana Pro Team,3:29 3:29,,,13,2016
36.0,41.79600000000001,208.0,61.0,+1:19:33,,Plaza Rubén,26,ORICA-BikeExchange,3:35 3:35,,,13,2016
23.0,41.718,26.0,93.0,+1:46:47,,Lutsenko Alexey,27,Astana Pro Team,3:41 3:41,,,13,2016
28.0,41.628,177.0,73.0,+1:33:19,,Sicard Romain,28,Direct Energie,3:48 3:48,,,13,2016
37.0,41.577,172.0,39.0,+55:18,,Chavanel Sylvain,29,Direct Energie,3:52 3:52,,,13,2016
25.0,41.577,41.0,7.0,+4:04,,Bardet Romain,30,AG2R La Mondiale,",, 3:52",,,13,2016
33.0,41.398,128.0,72.0,+1:31:40,,Roy Jérémy,31,FDJ,4:06 4:06,,,13,2016
29.0,41.373000000000005,163.0,43.0,+58:44,,De Gendt Thomas,32,Lotto Soudal,4:08 4:08,,,13,2016
29.0,41.348,184.0,9.0,+5:03,,Martin Dan,33,Etixx - Quick Step,4:10 4:10,,,13,2016
26.0,41.25899999999999,213.0,92.0,+1:46:45,,Delaplace Anthony,34,Fortuneo - Vital Concept,4:17 4:17,,,13,2016
24.0,41.196000000000005,157.0,12.0,+5:48,,Meintjes Louis,35,Lampre - Merida,4:22 4:22,,,13,2016
23.0,41.196000000000005,47.0,177.0,+2:29:18,,Gougeard Alexis,36,AG2R La Mondiale,",, 4:22",,,13,2016
26.0,41.159,21.0,10.0,+5:16,,Aru Fabio,37,Astana Pro Team,4:25 4:25,,,13,2016
32.0,41.108000000000004,24.0,65.0,+1:24:41,,Grivko Andrey,38,Astana Pro Team,4:29 4:29,,,13,2016
27.0,40.996,79.0,30.0,+44:04,,Pantano Jarlinson,39,IAM Cycling,4:38 4:38,,,13,2016
27.0,40.946,126.0,17.0,+11:41,,Reichenbach Sébastien,40,FDJ,4:42 4:42,,,13,2016
27.0,40.934,57.0,100.0,+1:51:18,,Vanmarcke Sep,41,Team LottoNL-Jumbo,4:43 4:43,,,13,2016
37.0,40.897,141.0,13.0,+5:54,,Rodríguez Joaquim,42,Team Katusha,4:46 4:46,,,13,2016
26.0,40.86,116.0,49.0,+1:04:00,,Preidler Georg,43,Team Giant - Alpecin,4:49 4:49,,,13,2016
28.0,40.821999999999996,2.0,14.0,+6:25,,Henao Sergio,44,Team Sky,4:52 4:52,,,13,2016
25.0,40.760999999999996,51.0,24.0,+30:08,,Kelderman Wilco,45,Team LottoNL-Jumbo,4:57 4:57,,,13,2016
24.0,40.749,111.0,16.0,+8:23,,Barguil Warren,46,Team Giant - Alpecin,4:58 4:58,,,13,2016
37.0,40.65,74.0,71.0,+1:31:38,,Elmiger Martin,47,IAM Cycling,5:06 5:06,,,13,2016
24.0,40.602,159.0,79.0,+1:39:03,,Polanc Jan,48,Lampre - Merida,5:10 5:10,,,13,2016
26.0,40.589,212.0,168.0,+2:25:40,,Breen Vegard,49,Fortuneo - Vital Concept,5:11 5:11,,,13,2016
27.0,40.443000000000005,27.0,59.0,+1:14:39,,Rosa Diego,50,Astana Pro Team,5:23 5:23,,,13,2016
28.0,40.443000000000005,94.0,19.0,+15:40,,Caruso Damiano,51,BMC Racing Team,",, 5:23",,,13,2016
30.0,40.407,76.0,127.0,+2:07:57,,Hollenstein Reto,52,IAM Cycling,5:26 5:26,,,13,2016
35.0,40.395,202.0,137.0,+2:13:37,,Albasini Michael,53,ORICA-BikeExchange,5:27 5:27,,,13,2016
26.0,40.359,4.0,29.0,+43:15,,Landa Mikel,54,Team Sky,5:30 5:30,,,13,2016
29.0,40.347,217.0,106.0,+1:55:13,,Périchon Pierre-Luc,55,Fortuneo - Vital Concept,5:31 5:31,,,13,2016
23.0,40.335,131.0,20.0,+19:02,,Buchmann Emanuel,56,Bora - Argon 18,5:32 5:32,,,13,2016
28.0,40.274,87.0,125.0,+2:07:01,,Navardauskas Ramūnas,57,Cannondale-Drapac Pro Cycling Team,5:37 5:37,,,13,2016
23.0,40.238,56.0,142.0,+2:15:15,,Roosen Timo,58,Team LottoNL-Jumbo,5:40 5:40,,,13,2016
24.0,40.226,89.0,114.0,+2:00:29,,van Baarle Dylan,59,Cannondale-Drapac Pro Cycling Team,5:41 5:41,,,13,2016
31.0,40.203,205.0,37.0,+51:18,,Impey Daryl,60,ORICA-BikeExchange,5:43 5:43,,,13,2016
29.0,40.131,97.0,98.0,+1:50:08,,Schär Michael,61,BMC Racing Team,5:49 5:49,,,13,2016
28.0,40.119,194.0,109.0,+1:56:17,,Edet Nicolas,62,"Cofidis, Solutions Crédits",5:50 5:50,,,13,2016
31.0,40.119,34.0,162.0,+2:22:57,,Gatto Oscar,63,Tinkoff,",, 5:50",,,13,2016
29.0,40.107,25.0,23.0,+27:55,,Kangert Tanel,64,Astana Pro Team,5:51 5:51,,,13,2016
25.0,40.095,78.0,84.0,+1:41:07,,Naesen Oliver,65,IAM Cycling,5:52 5:52,,,13,2016
37.0,40.059,179.0,103.0,+1:53:22,,Voeckler Thomas,66,Direct Energie,5:55 5:55,,,13,2016
31.0,40.059,219.0,101.0,+1:51:43,,Vachon Florian,67,Fortuneo - Vital Concept,",, 5:55",,,13,2016
29.0,40.047,81.0,18.0,+12:28,,Rolland Pierre,68,Cannondale-Drapac Pro Cycling Team,5:56 5:56,,,13,2016
24.0,39.988,39.0,90.0,+1:46:20,,Valgren Michael,69,Tinkoff,6:01 6:01,,,13,2016
32.0,39.953,55.0,112.0,+2:00:10,,Martens Paul,70,Team LottoNL-Jumbo,6:04 6:04,,,13,2016
30.0,39.929,214.0,87.0,+1:43:22,,Feillu Brice,71,Fortuneo - Vital Concept,6:06 6:06,,,13,2016
32.0,39.905,14.0,152.0,+2:19:58,,Erviti Imanol,72,Movistar Team,6:08 6:08,,,13,2016
32.0,39.905,28.0,50.0,+1:05:16,,Sánchez Luis León,73,Astana Pro Team,",, 6:08",,,13,2016
27.0,39.847,193.0,141.0,+2:15:07,,Cousin Jérôme,74,"Cofidis, Solutions Crédits",6:13 6:13,,,13,2016
33.0,39.835,183.0,117.0,+2:01:29,,Keisse Iljo,75,Etixx - Quick Step,6:14 6:14,,,13,2016
39.0,39.823,69.0,26.0,+32:39,,Zubeldia Haimar,76,Trek - Segafredo,6:15 6:15,,,13,2016
29.0,39.823,151.0,53.0,+1:07:15,,Costa Rui,77,Lampre - Merida,",, 6:15",,,13,2016
26.0,39.8,32.0,85.0,+1:42:27,,Sagan Peter,78,Tinkoff,6:17 6:17,,,13,2016
27.0,39.764,109.0,86.0,+1:43:18,,Teklehaimanot Daniel,79,Team Dimension Data,6:20 6:20,,,13,2016
28.0,39.753,165.0,83.0,+1:41:01,,Gallopin Tony,80,Lotto Soudal,6:21 6:21,,,13,2016
31.0,39.741,98.0,47.0,+1:01:11,,Van Avermaet Greg,81,BMC Racing Team,6:22 6:22,,,13,2016
27.0,39.729,129.0,94.0,+1:46:49,,Vichot Arthur,82,FDJ,6:23 6:23,,,13,2016
28.0,39.729,49.0,25.0,+30:49,,Vuillermoz Alexis,83,AG2R La Mondiale,",, 6:23",,,13,2016
32.0,39.624,92.0,163.0,+2:23:39,,Bookwalter Brent,84,BMC Racing Team,6:32 6:32,,,13,2016
32.0,39.624,198.0,55.0,+1:11:11,,Maté Luis Ángel,85,"Cofidis, Solutions Crédits",",, 6:32",,,13,2016
39.0,39.613,29.0,67.0,+1:27:39,,Tiralongo Paolo,86,Astana Pro Team,6:33 6:33,,,13,2016
39.0,39.601,148.0,134.0,+2:11:13,,Vicioso Ángel,87,Team Katusha,6:34 6:34,,,13,2016
39.0,39.601,167.0,148.0,+2:17:59,,Henderson Gregory,88,Lotto Soudal,",, 6:34",,,13,2016
30.0,39.601,42.0,48.0,+1:02:05,,Bakelants Jan,89,AG2R La Mondiale,",, 6:34",,,13,2016
31.0,39.531,175.0,58.0,+1:14:20,,Jeandesboz Fabrice,90,Direct Energie,6:40 6:40,,,13,2016
24.0,39.52,67.0,116.0,+2:01:13,,Stuyven Jasper,91,Trek - Segafredo,6:41 6:41,,,13,2016
28.0,39.497,45.0,69.0,+1:30:23,,Gastauer Ben,92,AG2R La Mondiale,6:43 6:43,,,13,2016
33.0,39.451,48.0,36.0,+50:50,,Pozzovivo Domenico,93,AG2R La Mondiale,6:47 6:47,,,13,2016
32.0,39.439,5.0,21.0,+20:00,,Nieve Mikel,94,Team Sky,6:48 6:48,,,13,2016
28.0,39.428000000000004,6.0,41.0,+56:39,,Poels Wout,95,Team Sky,6:49 6:49,,,13,2016
28.0,39.428000000000004,155.0,96.0,+1:48:07,,Đurasek Kristijan,96,Lampre - Merida,",, 6:49",,,13,2016
33.0,39.405,124.0,44.0,+58:52,,Morabito Steve,97,FDJ,6:51 6:51,,,13,2016
34.0,39.336,122.0,143.0,+2:15:29,,Bonnet William,98,FDJ,6:57 6:57,,,13,2016
25.0,39.301,176.0,171.0,+2:26:23,,Petit Adrien,99,Direct Energie,7:00 7:00,,,13,2016
31.0,39.244,168.0,132.0,+2:09:27,,Roelandts Jürgen,100,Lotto Soudal,7:05 7:05,,,13,2016
31.0,39.221,187.0,153.0,+2:20:09,,Sabatini Fabio,101,Etixx - Quick Step,7:07 7:07,,,13,2016
35.0,39.199,136.0,46.0,+1:00:58,,Huzarski Bartosz,102,Bora - Argon 18,7:09 7:09,,,13,2016
35.0,39.176,44.0,128.0,+2:08:50,,Dumoulin Samuel,103,AG2R La Mondiale,7:11 7:11,,,13,2016
36.0,39.176,65.0,22.0,+27:52,,Schleck Fränk,104,Trek - Segafredo,",, 7:11",,,13,2016
42.0,39.176,38.0,150.0,+2:19:43,,Tosatto Matteo,105,Tinkoff,",, 7:11",,,13,2016
24.0,39.13,182.0,54.0,+1:07:57,,Alaphilippe Julian,106,Etixx - Quick Step,7:15 7:15,,,13,2016
28.0,39.13,16.0,77.0,+1:35:47,,Izagirre Gorka,107,Movistar Team,",, 7:15",,,13,2016
24.0,39.085,173.0,113.0,+2:00:22,,Duchesne Antoine,108,Direct Energie,7:19 7:19,,,13,2016
27.0,39.074,54.0,102.0,+1:52:52,,Lindeman Bert-Jan,109,Team LottoNL-Jumbo,7:20 7:20,,,13,2016
33.0,39.074,138.0,169.0,+2:25:51,,Schillinger Andreas,110,Bora - Argon 18,",, 7:20",,,13,2016
28.0,39.063,66.0,52.0,+1:06:58,,Stetina Peter,111,Trek - Segafredo,7:21 7:21,,,13,2016
30.0,39.051,43.0,66.0,+1:26:53,,Cherel Mickaël,112,AG2R La Mondiale,7:22 7:22,,,13,2016
34.0,39.051,169.0,179.0,+2:30:56,,Sieberg Marcel,113,Lotto Soudal,",, 7:22",,,13,2016
33.0,39.016999999999996,58.0,173.0,+2:27:06,,Wagner Robert,114,Team LottoNL-Jumbo,7:25 7:25,,,13,2016
25.0,38.995,211.0,32.0,+44:56,,Sepúlveda Eduardo,115,Fortuneo - Vital Concept,7:27 7:27,,,13,2016
30.0,38.995,115.0,75.0,+1:35:27,,Geschke Simon,116,Team Giant - Alpecin,",, 7:27",,,13,2016
31.0,38.984,23.0,62.0,+1:20:55,,Fuglsang Jakob,117,Astana Pro Team,7:28 7:28,,,13,2016
22.0,38.961,75.0,138.0,+2:13:40,,Enger Sondre Holst,118,IAM Cycling,7:30 7:30,,,13,2016
38.0,38.927,204.0,129.0,+2:08:53,,Hayman Mathew,119,ORICA-BikeExchange,7:33 7:33,,,13,2016
35.0,38.927,3.0,136.0,+2:12:15,,Kiryienka Vasil,120,Team Sky,",, 7:33",,,13,2016
26.0,38.927,37.0,42.0,+58:31,,Majka Rafał,121,Tinkoff,",, 7:33",,,13,2016
36.0,38.86,63.0,121.0,+2:04:52,,Irizar Markel,122,Trek - Segafredo,7:39 7:39,,,13,2016
27.0,38.838,88.0,88.0,+1:43:38,,Slagter Tom-Jelte,123,Cannondale-Drapac Pro Cycling Team,7:41 7:41,,,13,2016
30.0,38.838,195.0,68.0,+1:28:06,,Jeannesson Arnold,124,"Cofidis, Solutions Crédits",",, 7:41",,,13,2016
27.0,38.771,106.0,118.0,+2:01:59,,Janse van Rensburg Reinardt,125,Team Dimension Data,7:47 7:47,,,13,2016
25.0,38.76,102.0,115.0,+2:01:10,,Berhane Natnael,126,Team Dimension Data,7:48 7:48,,,13,2016
27.0,38.76,13.0,78.0,+1:36:11,,Anacona Winner,127,Movistar Team,",, 7:48",,,13,2016
26.0,38.736999999999995,164.0,155.0,+2:20:09,,Debusschere Jens,128,Lotto Soudal,7:50 7:50,,,13,2016
34.0,38.736999999999995,18.0,38.0,+51:30,,Moreno Daniel,129,Movistar Team,",, 7:50",,,13,2016
23.0,38.726,53.0,166.0,+2:24:10,,Groenewegen Dylan,130,Team LottoNL-Jumbo,7:51 7:51,,,13,2016
32.0,38.715,107.0,34.0,+48:44,,Pauwels Serge,131,Team Dimension Data,7:52 7:52,,,13,2016
24.0,38.715,156.0,80.0,+1:39:28,,Grmay Tsgabu,132,Lampre - Merida,",, 7:52",,,13,2016
23.0,38.693000000000005,196.0,144.0,+2:16:46,,Laporte Christophe,133,"Cofidis, Solutions Crédits",7:54 7:54,,,13,2016
25.0,38.671,207.0,123.0,+2:06:27,,Matthews Michael,134,ORICA-BikeExchange,7:56 7:56,,,13,2016
29.0,38.649,8.0,176.0,+2:28:51,,Stannard Ian,135,Team Sky,7:58 7:58,,,13,2016
34.0,38.649,145.0,70.0,+1:31:21,,Losada Alberto,136,Team Katusha,",, 7:58",,,13,2016
24.0,38.616,171.0,110.0,+1:57:47,,Coquard Bryan,137,Direct Energie,8:01 8:01,,,13,2016
35.0,38.549,118.0,56.0,+1:12:35,,ten Dam Laurens,138,Team Giant - Alpecin,8:07 8:07,,,13,2016
28.0,38.538000000000004,46.0,81.0,+1:39:40,,Gautier Cyril,139,AG2R La Mondiale,8:08 8:08,,,13,2016
33.0,38.505,161.0,122.0,+2:04:54,,Greipel André,140,Lotto Soudal,8:11 8:11,,,13,2016
32.0,38.472,191.0,28.0,+36:05,,Navarro Daniel,141,"Cofidis, Solutions Crédits",8:14 8:14,,,13,2016
33.0,38.451,93.0,97.0,+1:49:44,,Burghardt Marcus,142,BMC Racing Team,8:16 8:16,,,13,2016
31.0,38.429,119.0,180.0,+2:31:58,,Timmer Albert,143,Team Giant - Alpecin,8:18 8:18,,,13,2016
30.0,38.396,139.0,108.0,+1:55:45,,Voss Paul,144,Bora - Argon 18,8:21 8:21,,,13,2016
24.0,38.374,83.0,95.0,+1:47:55,,Craddock Lawson,145,Cannondale-Drapac Pro Cycling Team,8:23 8:23,,,13,2016
27.0,38.341,117.0,164.0,+2:23:43,,Sinkeldam Ramon,146,Team Giant - Alpecin,8:26 8:26,,,13,2016
25.0,38.341,15.0,82.0,+1:39:49,,Herrada Jesús,147,Movistar Team,",, 8:26",,,13,2016
28.0,38.287,84.0,119.0,+2:03:27,,Howes Alex,148,Cannondale-Drapac Pro Cycling Team,8:31 8:31,,,13,2016
29.0,38.287,144.0,158.0,+2:21:21,,Kristoff Alexander,149,Team Katusha,",, 8:31",,,13,2016
28.0,38.287,181.0,157.0,+2:20:33,,Kittel Marcel,150,Etixx - Quick Step,",, 8:31",,,13,2016
34.0,38.275999999999996,59.0,156.0,+2:20:27,,Wynants Maarten,151,Team LottoNL-Jumbo,8:32 8:32,,,13,2016
27.0,38.254,113.0,154.0,+2:20:09,,Degenkolb John,152,Team Giant - Alpecin,8:34 8:34,,,13,2016
29.0,38.233000000000004,35.0,57.0,+1:13:59,,Kišerlovski Robert,153,Tinkoff,8:36 8:36,,,13,2016
26.0,38.233000000000004,7.0,174.0,+2:27:19,,Rowe Luke,154,Team Sky,",, 8:36",,,13,2016
22.0,38.222,158.0,107.0,+1:55:21,,Pibernik Luka,155,Lampre - Merida,8:37 8:37,,,13,2016
28.0,38.222,199.0,145.0,+2:17:00,,Soupe Geoffrey,156,"Cofidis, Solutions Crédits",",, 8:37",,,13,2016
34.0,38.211,96.0,51.0,+1:06:22,,Moinard Amaël,157,BMC Racing Team,8:38 8:38,,,13,2016
24.0,38.211,188.0,130.0,+2:09:05,,Vakoč Petr,158,Etixx - Quick Step,",, 8:38",,,13,2016
24.0,38.2,137.0,60.0,+1:14:59,,Konrad Patrick,159,Bora - Argon 18,8:39 8:39,,,13,2016
25.0,38.19,135.0,187.0,+3:00:11,,Bennett Sam,160,Bora - Argon 18,8:40 8:40,,,13,2016
33.0,38.168,186.0,149.0,+2:18:32,,Richeze Maximiliano,161,Etixx - Quick Step,8:42 8:42,,,13,2016
28.0,38.157,142.0,170.0,+2:26:03,,Guarnieri Jacopo,162,Team Katusha,8:43 8:43,,,13,2016
35.0,38.082,166.0,105.0,+1:54:43,,Hansen Adam,163,Lotto Soudal,8:50 8:50,,,13,2016
31.0,38.06,82.0,126.0,+2:07:13,,Breschel Matti,164,Cannondale-Drapac Pro Cycling Team,8:52 8:52,,,13,2016
27.0,38.06,206.0,146.0,+2:17:24,,Juul-Jensen Christopher,165,ORICA-BikeExchange,",, 8:52",,,13,2016
36.0,38.028,64.0,131.0,+2:09:16,,Rast Grégory,166,Trek - Segafredo,8:55 8:55,,,13,2016
31.0,37.985,152.0,140.0,+2:14:40,,Arashiro Yukiya,167,Lampre - Merida,8:59 8:59,,,13,2016
26.0,37.985,189.0,159.0,+2:21:48,,Vermote Julien,168,Etixx - Quick Step,",, 8:59",,,13,2016
29.0,37.931999999999995,71.0,31.0,+44:17,,Frank Mathias,169,IAM Cycling,9:04 9:04,,,13,2016
27.0,37.921,132.0,183.0,+2:37:53,,Archbold Shane,170,Bora - Argon 18,9:05 9:05,,,13,2016
35.0,37.826,174.0,165.0,+2:24:06,,Gène Yohann,171,Direct Energie,9:14 9:14,,,13,2016
26.0,37.794000000000004,52.0,45.0,+1:00:56,,Bennett George,172,Team LottoNL-Jumbo,9:17 9:17,,,13,2016
36.0,37.794000000000004,112.0,133.0,+2:10:14,,Curvers Roy,173,Team Giant - Alpecin,",, 9:17",,,13,2016
26.0,37.762,154.0,181.0,+2:32:01,,Cimolai Davide,174,Lampre - Merida,9:20 9:20,,,13,2016
36.0,37.678000000000004,162.0,186.0,+2:51:15,,Bak Lars Ytting,175,Lotto Soudal,9:28 9:28,,,13,2016
29.0,37.573,85.0,172.0,+2:26:34,,Koren Kristijan,176,Cannondale-Drapac Pro Cycling Team,9:38 9:38,,,13,2016
28.0,37.552,134.0,161.0,+2:22:38,,Benedetti Cesare,177,Bora - Argon 18,9:40 9:40,,,13,2016
35.0,37.51,105.0,184.0,+2:38:37,,Eisel Bernhard,178,Team Dimension Data,9:44 9:44,,,13,2016
24.0,37.448,216.0,178.0,+2:29:24,,McLay Daniel,179,Fortuneo - Vital Concept,9:50 9:50,,,13,2016
31.0,37.272,101.0,167.0,+2:25:34,,Cavendish Mark,180,Team Dimension Data,10:07 10:07,,,13,2016
32.0,37.262,153.0,160.0,+2:22:11,,Bono Matteo,181,Lampre - Merida,10:08 10:08,,,13,2016
33.0,37.159,197.0,139.0,+2:14:00,,Lemoine Cyril,182,"Cofidis, Solutions Crédits",10:18 10:18,,,13,2016
26.0,37.088,77.0,185.0,+2:43:42,,Howard Leigh,183,IAM Cycling,10:25 10:25,,,13,2016
25.0,36.966,143.0,182.0,+2:32:22,,Haller Marco,184,Team Katusha,10:37 10:37,,,13,2016
35.0,36.916,192.0,175.0,+2:27:50,,Božič Borut,185,"Cofidis, Solutions Crédits",10:42 10:42,,,13,2016
27.0,36.725,215.0,147.0,+2:17:55,,Fonseca Armindo,186,Fortuneo - Vital Concept,11:01 11:01,,,13,2016
31.0,36.556,218.0,63.0,+1:22:20,,Sørensen Chris Anker,187,Fortuneo - Vital Concept,11:18 11:18,,,13,2016
25.0,,68.0,,+ - 58:02:51,,Theuns Edward,DNF,Trek - Segafredo,-50:15 -50:15,,,13,2016
26.0,,121.0,,+ - 58:02:51,,Pinot Thibaut,DNS,FDJ,",, -50:15",,,13,2016
36.0,,201.0,,+ - 58:02:51,,Gerrans Simon,DNS,ORICA-BikeExchange,",, -50:15",,,13,2016
31.0,,101.0,165.0,+2:25:24,100.0,Cavendish Mark,1,Team Dimension Data,5:43:49 5:43:49,20.0,120.0,14,2016
29.0,,144.0,155.0,+2:21:15,70.0,Kristoff Alexander,2,Team Katusha,",, ,,",10.0,50.0,14,2016
26.0,,32.0,81.0,+1:42:23,50.0,Sagan Peter,3,Tinkoff,",, ,,",6.0,25.0,14,2016
27.0,,113.0,151.0,+2:20:09,40.0,Degenkolb John,4,Team Giant - Alpecin,",, ,,",4.0,15.0,14,2016
28.0,,181.0,153.0,+2:20:33,32.0,Kittel Marcel,5,Etixx - Quick Step,",, ,,",2.0,5.0,14,2016
34.0,,161.0,119.0,+2:04:54,26.0,Greipel André,6,Lotto Soudal,",, ,,",,,14,2016
24.0,,171.0,108.0,+1:57:47,22.0,Coquard Bryan,7,Direct Energie,",, ,,",,,14,2016
26.0,,154.0,178.0,+2:32:01,18.0,Cimolai Davide,8,Lampre - Merida,",, ,,",,,14,2016
23.0,,196.0,141.0,+2:16:46,14.0,Laporte Christophe,9,"Cofidis, Solutions Crédits",",, ,,",,,14,2016
35.0,,44.0,125.0,+2:08:50,10.0,Dumoulin Samuel,10,AG2R La Mondiale,",, ,,",,,14,2016
23.0,,53.0,161.0,+2:24:10,8.0,Groenewegen Dylan,11,Team LottoNL-Jumbo,",, ,,",,,14,2016
25.0,,135.0,185.0,+3:00:11,6.0,Bennett Sam,12,Bora - Argon 18,",, ,,",,,14,2016
36.0,,112.0,130.0,+2:10:14,4.0,Curvers Roy,13,Team Giant - Alpecin,",, ,,",,,14,2016
25.0,,207.0,121.0,+2:06:27,2.0,Matthews Michael,14,ORICA-BikeExchange,",, ,,",,,14,2016
38.0,,204.0,126.0,+2:08:53,1.0,Hayman Mathew,15,ORICA-BikeExchange,",, ,,",,,14,2016
29.0,,127.0,72.0,+1:35:03,,Roux Anthony,16,FDJ,",, ,,",,,14,2016
28.0,,87.0,123.0,+2:07:01,,Navardauskas Ramūnas,17,Cannondale-Drapac Pro Cycling Team,",, ,,",,,14,2016
24.0,,216.0,174.0,+2:29:24,,McLay Daniel,18,Fortuneo - Vital Concept,",, ,,",,,14,2016
30.0,,214.0,84.0,+1:43:22,,Feillu Brice,19,Fortuneo - Vital Concept,",, ,,",,,14,2016
31.0,,205.0,35.0,+51:18,,Impey Daryl,20,ORICA-BikeExchange,",, ,,",,,14,2016
23.0,,209.0,3.0,+2:45,,Yates Adam,21,ORICA-BikeExchange,",, ,,",,,14,2016
28.0,,199.0,142.0,+2:17:00,,Soupe Geoffrey,22,"Cofidis, Solutions Crédits",",, ,,",,,14,2016
32.0,,24.0,64.0,+1:24:41,,Grivko Andrey,23,Astana Pro Team,",, ,,",,,14,2016
29.0,,97.0,95.0,+1:50:08,,Schär Michael,24,BMC Racing Team,",, ,,",,,14,2016
24.0,,67.0,113.0,+2:01:13,,Stuyven Jasper,25,Trek - Segafredo,",, ,,",,,14,2016
34.0,,122.0,139.0,+2:15:29,,Bonnet William,26,FDJ,",, ,,",,,14,2016
22.0,,75.0,134.0,+2:13:40,,Enger Sondre Holst,27,IAM Cycling,",, ,,",,,14,2016
26.0,,212.0,166.0,+2:25:40,,Breen Vegard,28,Fortuneo - Vital Concept,",, ,,",,,14,2016
30.0,,43.0,65.0,+1:26:53,,Cherel Mickaël,29,AG2R La Mondiale,",, ,,",,,14,2016
26.0,,21.0,10.0,+5:16,,Aru Fabio,30,Astana Pro Team,",, ,,",,,14,2016
29.0,,103.0,103.0,+1:54:20,,Boasson Hagen Edvald,31,Team Dimension Data,",, ,,",,,14,2016
30.0,,36.0,11.0,+5:24,,Kreuziger Roman,32,Tinkoff,",, ,,",,,14,2016
27.0,,215.0,144.0,+2:17:55,,Fonseca Armindo,33,Fortuneo - Vital Concept,",, ,,",,,14,2016
23.0,,131.0,20.0,+19:02,,Buchmann Emanuel,34,Bora - Argon 18,",, ,,",,,14,2016
29.0,,217.0,105.0,+1:55:13,,Périchon Pierre-Luc,35,Fortuneo - Vital Concept,",, ,,",,,14,2016
33.0,,186.0,147.0,+2:18:32,,Richeze Maximiliano,36,Etixx - Quick Step,",, ,,",,,14,2016
27.0,,129.0,91.0,+1:46:49,,Vichot Arthur,37,FDJ,",, ,,",,,14,2016
33.0,,72.0,27.0,+34:49,,Clement Stef,38,IAM Cycling,",, ,,",,,14,2016
28.0,,142.0,168.0,+2:26:03,,Guarnieri Jacopo,39,Team Katusha,",, ,,",,,14,2016
27.0,,126.0,17.0,+11:41,,Reichenbach Sébastien,40,FDJ,",, ,,",,,14,2016
32.0,,14.0,149.0,+2:19:58,,Erviti Imanol,41,Movistar Team,",, ,,",,,14,2016
31.0,,187.0,150.0,+2:20:09,,Sabatini Fabio,42,Etixx - Quick Step,",, ,,",,,14,2016
31.0,,91.0,8.0,+4:27,,Porte Richie,43,BMC Racing Team,",, ,,",,,14,2016
26.0,,213.0,90.0,+1:46:45,,Delaplace Anthony,44,Fortuneo - Vital Concept,",, ,,",,,14,2016
36.0,,12.0,5.0,+3:17,,Valverde Alejandro,45,Movistar Team,",, ,,",,,14,2016
27.0,,17.0,74.0,+1:35:36,,Izagirre Ion,46,Movistar Team,",, ,,",,,14,2016
26.0,,116.0,48.0,+1:04:00,,Preidler Georg,47,Team Giant - Alpecin,",, ,,",,,14,2016
35.0,,202.0,133.0,+2:13:37,,Albasini Michael,48,ORICA-BikeExchange,",, ,,",,,14,2016
26.0,,11.0,4.0,+2:59,,Quintana Nairo,49,Movistar Team,",, ,,",,,14,2016
36.0,,64.0,128.0,+2:09:16,,Rast Grégory,50,Trek - Segafredo,",, ,,",,,14,2016
39.0,,167.0,145.0,+2:17:59,,Henderson Gregory,51,Lotto Soudal,",, ,,",,,14,2016
35.0,,3.0,132.0,+2:12:15,,Kiryienka Vasil,52,Team Sky,",, ,,",,,14,2016
28.0,,16.0,75.0,+1:35:47,,Izagirre Gorka,53,Movistar Team,",, ,,",,,14,2016
29.0,,61.0,2.0,+1:47,,Mollema Bauke,54,Trek - Segafredo,",, ,,",,,14,2016
