Age,Avg,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,\u25bc\u25b2,stage,year
26,,107,158,+27:41,,,Mercado Juan Miguel,116,Quickstep - Davitamon,",, ,,",,,9,2004
30,,42,58,+12:44,,,Bruseghin Marzio,117,Fassa Bortolo,",, ,,",,,9,2004
25,,205,66,+13:10,,,Calzati Sylvain,118,R.a.g.t Semence - Mg Rover,",, ,,",,,9,2004
26,,28,132,+21:54,,,Perez Santiago,119,Phonak Hearing Systems,",, ,,",,,9,2004
34,,204,72,+13:33,,,Bouvard Gilles,120,R.a.g.t Semence - Mg Rover,",, ,,",,,9,2004
26,,76,78,+14:21,,,Menchov Denis,121,Illes Balears - Banesto,",, ,,",,,9,2004
30,,59,141,+23:23,,,Salmon Benoit,122,Cr\xe9dit Agricole,",, ,,",,,9,2004
34,,168,69,+13:22,,,Robin Jean-Cyril,123,Fdjeux.com,",, ,,",,,9,2004
31,,73,49,+12:22,,,Garcia Jose Vicente,124,Illes Balears - Banesto,",, ,,",,,9,2004
30,,33,129,+20:58,,,Etxebarria David,125,Euskaltel - Euskadi,",, ,,",,,9,2004
25,,32,90,+15:10,,,Cama\xf1o Iker,126,Euskaltel - Euskadi,",, ,,",,,9,2004
33,,199,61,+12:51,,,Valoti Paolo,127,Domina Vacanze,",, ,,",,,9,2004
30,,158,32,+11:17,,,Rasmussen Michael,128,Rabobank ProTeam,",, ,,",,,9,2004
29,,97,117,+17:55,,,Moncouti\xe9 David,129,Cofidis,",, ,,",,,9,2004
35,,12,82,+14:48,,,Aldag Rolf,130,T-Mobile Team,",, ,,",,,9,2004
30,,186,124,+20:36,,,Moerenhout Koos,131,Lotto - Domo,",, ,,",,,9,2004
29,,115,128,+20:57,,,Hruska Jan,132,Liberty Seguros,",, ,,",,,9,2004
24,,95,109,+16:49,,,Engoulvent Jimmy,133,Cofidis,",, ,,",,,9,2004
31,,13,80,+14:30,,,Botero Santiago,134,T-Mobile Team,",, ,,",,,9,2004
30,,156,35,+11:33,,,Lotz Marc,135,Rabobank ProTeam,",, ,,",,,9,2004
31,,197,170,+40:53,,,Secchiari Francesco,136,Domina Vacanze,",, ,,",,,9,2004
34,,203,147,+24:55,,,Bourquenoud Pierre,137,R.a.g.t Semence - Mg Rover,",, ,,",,,9,2004
27,,79,152,+26:25,,,Zandio Xabier,138,Illes Balears - Banesto,",, ,,",,,9,2004
36,,104,168,+37:47,,,Bramati Davide,139,Quickstep - Davitamon,",, ,,",,,9,2004
30,,102,107,+16:31,,,Bettini Paolo,140,Quickstep - Davitamon,",, ,,",,,9,2004
28,,208,153,+26:40,,,Martin Ludovic,141,R.a.g.t Semence - Mg Rover,",, ,,",,,9,2004
31,,9,17,+10:20,,,Rubiera Jos\xe9 Luis,142,US Postal Service,",, ,,",,,9,2004
34,,14,135,+22:10,,,Guerini Giuseppe,143,T-Mobile Team,",, ,,",,,9,2004
35,,159,85,+15:01,,,Wauters Marc,144,Rabobank ProTeam,",, ,,",,,9,2004
26,,207,113,+17:18,,,Laurent Christophe,145,R.a.g.t Semence - Mg Rover,",, ,,",,,9,2004
29,,188,122,+20:20,,,Verbrugghe Rik,146,Lotto - Domo,",, ,,",,,9,2004
27,,206,171,+41:19,,,Finot Fr\xe9d\xe9ric,147,R.a.g.t Semence - Mg Rover,",, ,,",,,9,2004
27,,119,125,+20:43,,,Vicioso \xc1ngel,148,Liberty Seguros,",, ,,",,,9,2004
28,,125,112,+17:16,,,Lefevre Laurent,149,Brioches La Boulang\xe8re,",, ,,",,,9,2004
24,,94,134,+22:09,,,Edaleine Christophe,150,Cofidis,",, ,,",,,9,2004
26,,72,75,+14:11,,,Becke Daniel,151,Illes Balears - Banesto,",, ,,",,,9,2004
29,,174,103,+15:59,,,Commesso Salvatore,152,Saeco,0:29 0:29,,,9,2004
29,,164,119,+18:05,,,Da Cruz Carlos,153,Fdjeux.com,0:31 0:31,,,9,2004
35,,109,120,+18:28,,,Zanini Stefano,154,Quickstep - Davitamon,0:56 0:56,,,9,2004
25,,123,127,+20:50,,,Charteau Anthony,155,Brioches La Boulang\xe8re,1:03 1:03,,,9,2004
30,,127,149,+25:47,,,Renier Franck,156,Brioches La Boulang\xe8re,1:41 1:41,,,9,2004
26,,169,166,+32:18,,,Wilson Matthew,157,Fdjeux.com,2:43 2:43,,,9,2004
35,,86,162,+30:34,,,Peschel Uwe,158,Gerolsteiner,",, 2:43",,,9,2004
33,,106,150,+25:56,,,Knaven Servais,159,Quickstep - Davitamon,",, 2:43",,,9,2004
32,,69,68,+13:20,,,Voigt Jens,160,CSC ProTeam,",, 2:43",,,9,2004
32,,152,95,+15:32,,,Boogerd Michael,161,Rabobank ProTeam,",, 2:43",,,9,2004
25,,54,146,+24:21,,,Fedrigo Pierrick,162,Cr\xe9dit Agricole,",, 2:43",,,9,2004
23,,165,156,+27:00,,,Eisel Bernhard,163,Fdjeux.com,",, 2:43",,,9,2004
31,,184,159,+29:22,,,Marichal Thierry,164,Lotto - Domo,",, 2:43",,,9,2004
30,,56,123,+20:29,,,Hinault S\xe9bastien,165,Cr\xe9dit Agricole,",, 2:43",,,9,2004
25,,58,172,+53:59,,,Joly S\xe9bastien,166,Cr\xe9dit Agricole,2:48 2:48,,,9,2004
26,,93,169,+37:56,,,Casper Jimmy,167,Cofidis,2:57 2:57,,,9,2004
31,,117,161,+29:51,,,Serrano Marcos Antonio,168,Liberty Seguros,3:27 3:27,,,9,2004
32,,187,167,+32:52,,,Vansevenant Wim,169,Lotto - Domo,5:13 5:13,,,9,2004
29,,193,164,+32:10,,,Giunti Massimo,170,Domina Vacanze,7:04 7:04,,,9,2004
29,,78,140,+23:11,,,Pradera Mikel,171,Illes Balears - Banesto,7:09 7:09,,,9,2004
29,,62,118,+18:03,,,Arvesen Kurt-Asle,172,CSC ProTeam,",, 7:09",,,9,2004
34,,145,,+ - 36:36:31,,,Kirsipuu Jaan,DNF,AG2R Pr\xe9voyance,-3:32:55 -3:32:55,,,9,2004
23,,143,,+ - 36:36:31,,,Dumoulin Samuel,DNS,AG2R Pr\xe9voyance,",, -3:32:55",,,9,2004
34,,135,,+ - 36:36:31,,,Hvastija Martin,DNS,Alessio - Bianchi,",, -3:32:55",,,9,2004
31,,172,,+ - 36:36:31,,,Casagranda Stefano,DNS,Saeco,",, -3:32:55",,,9,2004
34,,101,4,+6:52,100.0,,Virenque Richard,1,Quickstep - Davitamon,6:00:24 6:00:24,,,10,2004
29,,17,13,+10:20,70.0,,Kl\xf6den Andr\xe9as,2,T-Mobile Team,5:19 5:19,,,10,2004
34,,19,7,+9:58,50.0,,Zabel Erik,3,T-Mobile Team,",, 5:19",,,10,2004
28,,71,10,+10:18,40.0,,Mancebo Francisco,4,Illes Balears - Banesto,",, 5:19",,,10,2004
25,,129,1,+0:00,32.0,,Voeckler Thomas,5,Brioches La Boulang\xe8re,",, 5:19",,,10,2004
32,,1,6*,+9:35,,,Armstrong Lance,6*,US Postal Service,",, 5:19",,,10,2004
33,,81,37,+12:49,22.0,,Totschnig Georg,7,Gerolsteiner,",, 5:19",,,10,2004
26,,46,34,+12:38,18.0,,Kirchen Kim,8,Fassa Bortolo,",, 5:19",,,10,2004
24,,196,33,+12:22,14.0,,Scarponi Michele,9,Domina Vacanze,",, 5:19",,,10,2004
28,,134,28,+11:50,10.0,,Caucchioli Pietro,10,Alessio - Bianchi,",, 5:19",,,10,2004
26,,31,50,+15:02,8.0,,Mayo Iban,11,Euskaltel - Euskadi,",, 5:19",,,10,2004
30,,158,25,+11:17,6.0,,Rasmussen Michael,12,Rabobank ProTeam,",, 5:19",,,10,2004
26,,61,20,+10:52,4.0,,Basso Ivan,13,CSC ProTeam,",, 5:19",,,10,2004
29,,67,27,+11:37,2.0,,Sastre Carlos,14,CSC ProTeam,",, 5:19",,,10,2004
30,,11,17,+10:30,1.0,,Ullrich Jan,15,T-Mobile Team,",, 5:19",,,10,2004
26,,76,48,+14:28,,,Menchov Denis,16,Illes Balears - Banesto,5:26 5:26,,,10,2004
30,,151,19,+10:50,,,Leipheimer Levi,17,Rabobank ProTeam,",, 5:26",,,10,2004
32,,64,18,+10:42,,,Julich Bobby,18,CSC ProTeam,",, 5:26",,,10,2004
32,,171,40,+13:04,,,Simoni Gilberto,19,Saeco,",, 5:26",,,10,2004
27,,36,61,+20:11,,,Landaluze Inigo,20,Euskaltel - Euskadi,",, 5:26",,,10,2004
30,,23,12,+10:19,,,Gonzalez Santos,21,Phonak Hearing Systems,",, 5:26",,,10,2004
30,,2,8,+10:04,,,Azevedo Jos\xe9 Bento Carvalho,22,US Postal Service,",, 5:26",,,10,2004
30,,91,2,+3:00,,,O'Grady Stuart,23,Cofidis,",, 5:26",,,10,2004
26,,27,45,+13:35,,,Pereiro Oscar,24,Phonak Hearing Systems,",, 5:26",,,10,2004
29,,45,35,+12:41,,,Gonzalez Jimenez Aitor,25,Fassa Bortolo,",, 5:26",,,10,2004
33,,21,11,+10:18,,,Hamilton Tyler,26,Phonak Hearing Systems,",, 5:26",,,10,2004
33,,51,54,+15:40,,,Moreau Christophe,27,Cr\xe9dit Agricole,",, 5:26",,,10,2004
25,,162,3,+4:13,,,Casar Sandy,28,Fdjeux.com,",, 5:26",,,10,2004
36,,141,32,+12:12,,,Brochard Laurent,29,AG2R Pr\xe9voyance,",, 5:26",,,10,2004
27,,29,14,+10:26,,,Sevilla Oscar,30,Phonak Hearing Systems,",, 5:26",,,10,2004
24,,108,55,+15:58,,,Rogers Michael,31,Quickstep - Davitamon,",, 5:26",,,10,2004
25,,179,52,+15:24,,,Sabaliauskas Marius,32,Saeco,",, 5:26",,,10,2004
35,,105,31,+12:03,,,Dufaux Laurent,33,Quickstep - Davitamon,",, 5:26",,,10,2004
23,,75,47,+14:20,,,Karpets Vladimir,34,Illes Balears - Banesto,",, 5:26",,,10,2004
30,,77,49,+14:39,,,Osa Aitor,35,Illes Balears - Banesto,",, 5:26",,,10,2004
24,,194,57,+16:36,,,Marinangeli Sergio,36,Domina Vacanze,",, 5:26",,,10,2004
34,,63,23,+10:59,,,Bartoli Michele,37,CSC ProTeam,",, 5:26",,,10,2004
31,,18,22,+10:53,,,Nardello Daniele,38,T-Mobile Team,",, 5:26",,,10,2004
32,,69,43,+13:25,,,Voigt Jens,39,CSC ProTeam,",, 5:26",,,10,2004
30,,55,58,+17:34,,,Halgand Patrice,40,Cr\xe9dit Agricole,",, 5:26",,,10,2004
30,,42,38,+12:51,,,Bruseghin Marzio,41,Fassa Bortolo,",, 5:26",,,10,2004
27,,38,51,+15:15,,,Zubeldia Haimar,42,Euskaltel - Euskadi,",, 5:26",,,10,2004
31,,9,16,+10:27,,,Rubiera Jos\xe9 Luis,43,US Postal Service,",, 5:26",,,10,2004
30,,111,26,+11:27,,,Heras Roberto,44,Liberty Seguros,",, 5:26",,,10,2004
30,,114,24,+11:11,,,Gonzalez De Galdeano Igor,45,Liberty Seguros,",, 5:26",,,10,2004
27,,35,73,+26:29,,,Flores Iker,46,Euskaltel - Euskadi,",, 5:26",,,10,2004
30,,25,9,+10:09,,,Gutierrez Jose Enrique,47,Phonak Hearing Systems,",, 5:26",,,10,2004
25,,121,36,+12:48,,,Chavanel Sylvain,48,Brioches La Boulang\xe8re,",, 5:26",,,10,2004
31,,117,80,+29:58,,,Serrano Marcos Antonio,49,Liberty Seguros,",, 5:26",,,10,2004
26,,28,64,+22:01,,,Perez Santiago,50,Phonak Hearing Systems,",, 5:26",,,10,2004
35,,138,30,+12:01,,,Noe Andrea,51,Alessio - Bianchi,",, 5:26",,,10,2004
35,,137,56,+16:05,,,Moller Claus Michael,52,Alessio - Bianchi,5:38 5:38,,,10,2004
31,,66,5,+7:31,,,Piil Jakob,53,CSC ProTeam,5:41 5:41,,,10,2004
26,,116,44,+13:34,,,Nozal Isidro,54,Liberty Seguros,5:44 5:44,,,10,2004
26,,87,69,+24:10,,,Scholz Ronny,55,Gerolsteiner,",, 5:44",,,10,2004
30,,59,67,+23:48,,,Salmon Benoit,56,Cr\xe9dit Agricole,",, 5:44",,,10,2004
25,,32,53,+15:35,,,Cama\xf1o Iker,57,Euskaltel - Euskadi,",, 5:44",,,10,2004
26,,37,74,+27:19,,,Martinez Egoi,58,Euskaltel - Euskadi,",, 5:44",,,10,2004
26,,107,75,+28:06,,,Mercado Juan Miguel,59,Quickstep - Davitamon,",, 5:44",,,10,2004
29,,97,60,+18:20,,,Moncouti\xe9 David,60,Cofidis,",, 5:44",,,10,2004
34,,14,65,+22:35,,,Guerini Giuseppe,61,T-Mobile Team,",, 5:44",,,10,2004
29,,52,63,+21:58,,,Botcharov Alexandre,62,Cr\xe9dit Agricole,",, 5:44",,,10,2004
29,,188,62,+20:45,,,Verbrugghe Rik,63,Lotto - Domo,",, 5:44",,,10,2004
26,,178,29,+12:00,,,Petrov Evgeni,64,Saeco,",, 5:44",,,10,2004
31,,5,15*,+10:26,,,Hincapie George,65*,US Postal Service,6:00 6:00,,,10,2004
28,,6,21,+10:53,,,Landis Floyd,66,US Postal Service,",, 6:00",,,10,2004
25,,7,102,+32:57,,,Noval Benjamin,67,US Postal Service,6:04 6:04,,,10,2004
33,,128,42,+13:13,,,Rous Didier,68,Brioches La Boulang\xe8re,6:07 6:07,,,10,2004
24,,126,39,+13:02,,,Pineau J\xe9rome,69,Brioches La Boulang\xe8re,",, 6:07",,,10,2004
34,,144,41,+13:12,,,Goubert Stephane,70,AG2R Pr\xe9voyance,",, 6:07",,,10,2004
31,,185,46,+13:50,,,Merckx Axel,71,Lotto - Domo,6:18 6:18,,,10,2004
28,,125,59,+18:20,,,Lefevre Laurent,72,Brioches La Boulang\xe8re,6:23 6:23,,,10,2004
24,,176,66,+23:31,,,Loosli David,73,Saeco,11:50 11:50,,,10,2004
34,,168,68,+24:01,,,Robin Jean-Cyril,74,Fdjeux.com,15:58 15:58,,,10,2004
31,,13,71,+25:09,,,Botero Santiago,75,T-Mobile Team,",, 15:58",,,10,2004
26,,72,70,+24:50,,,Becke Daniel,76,Illes Balears - Banesto,",, 15:58",,,10,2004
28,,208,154,+45:18,,,Martin Ludovic,77,R.a.g.t Semence - Mg Rover,23:57 23:57,,,10,2004
30,,89,117,+34:50,,,Wrolich Peter,78,Gerolsteiner,24:24 24:24,,,10,2004
35,,12,105,+33:53,,,Aldag Rolf,79,T-Mobile Team,",, 24:24",,,10,2004
29,,136,143,+42:15,,,Ljungqvist Marcus,80,Alessio - Bianchi,",, 24:24",,,10,2004
28,,177,119,+34:58,,,Ludewig Jorg,81,Saeco,",, 24:24",,,10,2004
30,,201,129,+36:53,,,Rinero Christophe,82,R.a.g.t Semence - Mg Rover,",, 24:24",,,10,2004
24,,84,114,+34:36,,,Lang Sebastian,83,Gerolsteiner,",, 24:24",,,10,2004
25,,146,145,+42:39,,,Krivtsov Yuriy,84,AG2R Pr\xe9voyance,",, 24:24",,,10,2004
26,,207,126,+36:23,,,Laurent Christophe,85,R.a.g.t Semence - Mg Rover,",, 24:24",,,10,2004
31,,26,139,+41:01,,,Jalabert Nicolas,86,Phonak Hearing Systems,",, 24:24",,,10,2004
22,,47,93,+31:53,,,Pozzato Filippo,87,Fassa Bortolo,",, 24:24",,,10,2004
23,,43,88,+31:24,,,Cancellara Fabian,88,Fassa Bortolo,",, 24:24",,,10,2004
32,,166,106,+33:57,,,Guesdon Fr\xe9d\xe9ric,89,Fdjeux.com,",, 24:24",,,10,2004
29,,175,157,+46:18,,,Glomser Gerrit,90,Saeco,",, 24:24",,,10,2004
30,,83,87,+31:15,,,Hondo Danilo,91,Gerolsteiner,",, 24:24",,,10,2004
31,,197,167,+59:58,,,Secchiari Francesco,92,Domina Vacanze,",, 24:24",,,10,2004
34,,204,100,+32:38,,,Bouvard Gilles,93,R.a.g.t Semence - Mg Rover,",, 24:24",,,10,2004
35,,109,132,+37:33,,,Zanini Stefano,94,Quickstep - Davitamon,",, 24:24",,,10,2004
30,,48,107,+34:01,,,Tosatto Matteo,95,Fassa Bortolo,",, 24:24",,,10,2004
29,,24,76,+29:21,,,Grabsch Bert,96,Phonak Hearing Systems,",, 24:24",,,10,2004
35,,86,160,+49:39,,,Peschel Uwe,97,Gerolsteiner,",, 24:24",,,10,2004
33,,154,161,+51:14,,,Dekker Erik,98,Rabobank ProTeam,",, 24:24",,,10,2004
32,,112,82,+30:20,,,Baranowski Dariusz,99,Liberty Seguros,",, 24:24",,,10,2004
30,,33,137,+40:03,,,Etxebarria David,100,Euskaltel - Euskadi,",, 24:24",,,10,2004
25,,74,103,+33:04,,,Guti\xe9rrez Jos\xe9 Iv\xe1n,101,Illes Balears - Banesto,",, 24:24",,,10,2004
32,,65,118,+34:55,,,Peron Andrea,102,CSC ProTeam,",, 24:24",,,10,2004
25,,22,141,+41:20,,,Elmiger Martin,103,Phonak Hearing Systems,",, 24:24",,,10,2004
24,,88,134,+39:53,,,Wegmann Fabian,104,Gerolsteiner,",, 24:24",,,10,2004
32,,152,115,+34:37,,,Boogerd Michael,105,Rabobank ProTeam,",, 24:24",,,10,2004
30,,156,84,+30:38,,,Lotz Marc,106,Rabobank ProTeam,",, 24:24",,,10,2004
30,,186,133,+39:41,,,Moerenhout Koos,107,Lotto - Domo,",, 24:24",,,10,2004
24,,142,92,+31:40,,,Astarloza Mikel,108,AG2R Pr\xe9voyance,",, 24:24",,,10,2004
36,,132,142,+41:45,,,Baldato Fabio,109,Alessio - Bianchi,",, 24:24",,,10,2004
31,,122,124,+35:43,,,Beneteau Walter,110,Brioches La Boulang\xe8re,",, 24:24",,,10,2004
29,,193,162,+51:15,,,Giunti Massimo,111,Domina Vacanze,",, 24:24",,,10,2004
35,,99,99,+32:29,,,Farazijn Peter,112,Cofidis,",, 24:24",,,10,2004
25,,205,97,+32:15,,,Calzati Sylvain,113,R.a.g.t Semence - Mg Rover,",, 24:24",,,10,2004
23,,165,156,+46:05,,,Eisel Bernhard,114,Fdjeux.com,",, 24:24",,,10,2004
35,,167,98,+32:22,,,Mengin Christophe,115,Fdjeux.com,",, 24:24",,,10,2004
33,,3,77,+29:27,,,Beltran Manuel,116,US Postal Service,",, 24:24",,,10,2004
23,,149,90,+31:31,,,Scanlon Mark,117,AG2R Pr\xe9voyance,",, 24:24",,,10,2004
29,,153,79,+29:54,,,de Groot Bram,118,Rabobank ProTeam,",, 24:24",,,10,2004
28,,155,122,+35:25,,,Kroon Karsten,119,Rabobank ProTeam,",, 24:24",,,10,2004
31,,34,121,+35:05,,,Etxebarria Unai,120,Euskaltel - Euskadi,",, 24:24",,,10,2004
38,,4,78,+29:31,,,Ekimov Viatcheslav,121,US Postal Service,",, 24:24",,,10,2004
27,,98,138,+40:36,,,Tombak Janek,122,Cofidis,",, 24:24",,,10,2004
30,,127,152,+44:52,,,Renier Franck,123,Brioches La Boulang\xe8re,",, 24:24",,,10,2004
33,,8,104,+33:17,,,Padrnos Pavel,124,US Postal Service,",, 24:24",,,10,2004
29,,68,86,+31:03,,,S\xf8rensen Nicki,125,CSC ProTeam,",, 24:24",,,10,2004
34,,203,150,+44:00,,,Bourquenoud Pierre,126,R.a.g.t Semence - Mg Rover,",, 24:24",,,10,2004
28,,157,81,+30:07,,,Niermann Grischa,127,Rabobank ProTeam,",, 24:24",,,10,2004
33,,199,94,+31:56,,,Valoti Paolo,128,Domina Vacanze,",, 24:24",,,10,2004
30,,102,123,+35:36,,,Bettini Paolo,129,Quickstep - Davitamon,",, 24:24",,,10,2004
25,,54,149,+43:26,,,Fedrigo Pierrick,130,Cr\xe9dit Agricole,",, 24:24",,,10,2004
29,,115,136,+40:02,,,Hruska Jan,131,Liberty Seguros,",, 24:24",,,10,2004
26,,44,96,+32:02,,,Flecha Juan Antonio,132,Fassa Bortolo,",, 24:24",,,10,2004
29,,131,72,+25:32,,,B\xe4ckstedt Magnus,133,Alessio - Bianchi,",, 24:24",,,10,2004
29,,15,112,+34:20,,,Ivanov Serguei,134,T-Mobile Team,",, 24:24",,,10,2004
37,,139,116,+34:48,,,Sunderland Scott,135,Alessio - Bianchi,",, 24:24",,,10,2004
32,,133,151,+44:23,,,Bertolini Alessandro,136,Alessio - Bianchi,",, 24:24",,,10,2004
25,,123,135,+39:55,,,Charteau Anthony,137,Brioches La Boulang\xe8re,",, 24:24",,,10,2004
30,,195,113,+34:25,,,Mori Massimiliano,138,Domina Vacanze,",, 24:24",,,10,2004
28,,118,109,+34:08,,,Vande Velde Christian,139,Liberty Seguros,",, 24:24",,,10,2004
23,,113,110,+34:14,,,Davis Allan,140,Liberty Seguros,",, 24:24",,,10,2004
29,,53,128,+36:53,,,Dean Julian,141,Cr\xe9dit Agricole,",, 24:24",,,10,2004
32,,198,159,+48:52,,,Simeoni Filippo,142,Domina Vacanze,",, 24:24",,,10,2004
29,,62,130,+37:08,,,Arvesen Kurt-Asle,143,CSC ProTeam,",, 24:24",,,10,2004
25,,148,125,+36:09,,,Portal Nicolas,144,AG2R Pr\xe9voyance,",, 24:24",,,10,2004
27,,79,155,+45:30,,,Zandio Xabier,145,Illes Balears - Banesto,",, 24:24",,,10,2004
29,,164,131,+37:10,,,Da Cruz Carlos,146,Fdjeux.com,",, 24:24",,,10,2004
27,,96,148,+42:47,,,Fofonov Dimitri,147,Cofidis,",, 24:24",,,10,2004
32,,187,163,+51:57,,,Vansevenant Wim,148,Lotto - Domo,",, 24:24",,,10,2004
29,,78,144,+42:16,,,Pradera Mikel,149,Illes Balears - Banesto,",, 24:24",,,10,2004
31,,184,158,+48:25,,,Marichal Thierry,150,Lotto - Domo,",, 24:24",,,10,2004
33,,106,153,+45:01,,,Knaven Servais,151,Quickstep - Davitamon,",, 24:24",,,10,2004
23,,103,83,+30:22,,,Boonen Tom,152,Quickstep - Davitamon,",, 24:24",,,10,2004
35,,159,108,+34:06,,,Wauters Marc,153,Rabobank ProTeam,",, 24:24",,,10,2004
24,,94,140,+41:14,,,Edaleine Christophe,154,Cofidis,",, 24:24",,,10,2004
36,,104,165,+56:52,,,Bramati Davide,155,Quickstep - Davitamon,",, 24:24",,,10,2004
29,,174,120,+35:04,,,Commesso Salvatore,156,Saeco,",, 24:24",,,10,2004
25,,163,146,+42:39,,,Cooke Baden,157,Fdjeux.com,",, 24:24",,,10,2004
31,,73,89,+31:27,,,Garcia Jose Vicente,158,Illes Balears - Banesto,",, 24:24",,,10,2004
34,,189,101,+32:40,,,Vierhouten Aart,159,Lotto - Domo,",, 24:24",,,10,2004
27,,206,168,+1:00:58,,,Finot Fr\xe9d\xe9ric,160,R.a.g.t Semence - Mg Rover,24:58 24:58,,,10,2004
26,,57,111,+34:18,,,Hushovd Thor,161,Cr\xe9dit Agricole,25:12 25:12,,,10,2004
26,,93,166,+57:49,,,Casper Jimmy,162,Cofidis,",, 25:12",,,10,2004
24,,95,127,+36:42,,,Engoulvent Jimmy,163,Cofidis,",, 25:12",,,10,2004
32,,181,91,+31:33,,,McEwen Robbie,164,Lotto - Domo,25:18 25:18,,,10,2004
27,,147,95,+32:01,,,Nazon Jean-Patrick,165,AG2R Pr\xe9voyance,",, 25:18",,,10,2004
26,,169,164,+52:17,,,Wilson Matthew,166,Fdjeux.com,",, 25:18",,,10,2004
28,,202,147,+42:41,,,Auger Guillaume,167,R.a.g.t Semence - Mg Rover,",, 25:18",,,10,2004
25,,16,85,+30:48,,,Kessler Matthias,168,T-Mobile Team,",, 25:18",,,10,2004
25,,58,169,+1:23:53,,,Joly S\xe9bastien,169,Cr\xe9dit Agricole,35:13 35:13,,,10,2004
27,,119,,+ - 42:42:14,,,Vicioso \xc1ngel,DNF,Liberty Seguros,-6:00:24 -6:00:24,,,10,2004
30,,56,,+ - 42:42:14,,,Hinault S\xe9bastien,DNF,Cr\xe9dit Agricole,",, -6:00:24",,,10,2004
31,,173,,+ - 42:42:14,,,Celestino Mirko,DNF,Saeco,",, -6:00:24",,,10,2004
29,,97,28,+11:50,100.0,,Moncouti\xe9 David,1,Cofidis,3:54:58 3:54:58,,,11,2004
26,,44,74,+28:01,70.0,,Flecha Juan Antonio,2,Fassa Bortolo,2:15 2:15,,,11,2004
26,,37,66,+23:24,50.0,,Martinez Egoi,3,Euskaltel - Euskadi,2:17 2:17,,,11,2004
26,,57,103,+34:18,40.0,,Hushovd Thor,4,Cr\xe9dit Agricole,5:58 5:58,,,11,2004
34,,19,7,+9:58,32.0,,Zabel Erik,5,T-Mobile Team,",, 5:58",,,11,2004
32,,181,86,+31:33,26.0,,McEwen Robbie,6,Lotto - Domo,",, 5:58",,,11,2004
30,,102,116,+35:36,22.0,,Bettini Paolo,7,Quickstep - Davitamon,",, 5:58",,,11,2004
30,,83,83,+31:15,18.0,,Hondo Danilo,8,Gerolsteiner,",, 5:58",,,11,2004
32,,1,6*,+9:35,,,Armstrong Lance,9*,US Postal Service,",, 5:58",,,11,2004
30,,91,2,+3:00,10.0,,O'Grady Stuart,10,Cofidis,",, 5:58",,,11,2004
33,,81,36,+12:49,8.0,,Totschnig Georg,11,Gerolsteiner,",, 5:58",,,11,2004
37,,139,109,+34:48,6.0,,Sunderland Scott,12,Alessio - Bianchi,",, 5:58",,,11,2004
30,,11,17,+10:30,4.0,,Ullrich Jan,13,T-Mobile Team,",, 5:58",,,11,2004
25,,129,1,+0:00,2.0,,Voeckler Thomas,14,Brioches La Boulang\xe8re,",, 5:58",,,11,2004
30,,151,19,+10:50,1.0,,Leipheimer Levi,15,Rabobank ProTeam,",, 5:58",,,11,2004
36,,141,30,+12:12,,,Brochard Laurent,16,AG2R Pr\xe9voyance,",, 5:58",,,11,2004
34,,63,21,+10:59,,,Bartoli Michele,17,CSC ProTeam,",, 5:58",,,11,2004
28,,71,10,+10:18,,,Mancebo Francisco,18,Illes Balears - Banesto,",, 5:58",,,11,2004
29,,45,35,+12:41,,,Gonzalez Jimenez Aitor,19,Fassa Bortolo,",, 5:58",,,11,2004
30,,186,129,+39:41,,,Moerenhout Koos,20,Lotto - Domo,",, 5:58",,,11,2004
29,,136,137,+42:15,,,Ljungqvist Marcus,21,Alessio - Bianchi,",, 5:58",,,11,2004
24,,196,33,+12:22,,,Scarponi Michele,22,Domina Vacanze,",, 5:58",,,11,2004
33,,51,53,+15:40,,,Moreau Christophe,23,Cr\xe9dit Agricole,",, 5:58",,,11,2004
31,,5,15*,+10:26,,,Hincapie George,24*,US Postal Service,",, 5:58",,,11,2004
29,,17,13,+10:20,,,Kl\xf6den Andr\xe9as,25,T-Mobile Team,",, 5:58",,,11,2004
34,,101,4,+6:52,,,Virenque Richard,26,Quickstep - Davitamon,",, 5:58",,,11,2004
29,,67,26,+11:37,,,Sastre Carlos,27,CSC ProTeam,",, 5:58",,,11,2004
30,,25,9,+10:09,,,Gutierrez Jose Enrique,28,Phonak Hearing Systems,",, 5:58",,,11,2004
26,,31,51,+15:02,,,Mayo Iban,29,Euskaltel - Euskadi,",, 5:58",,,11,2004
32,,64,18,+10:42,,,Julich Bobby,30,CSC ProTeam,",, 5:58",,,11,2004
27,,29,14,+10:26,,,Sevilla Oscar,31,Phonak Hearing Systems,",, 5:58",,,11,2004
26,,27,44,+13:35,,,Pereiro Oscar,32,Phonak Hearing Systems,",, 5:58",,,11,2004
30,,42,37,+12:51,,,Bruseghin Marzio,33,Fassa Bortolo,",, 5:58",,,11,2004
30,,195,104,+34:25,,,Mori Massimiliano,34,Domina Vacanze,",, 5:58",,,11,2004
25,,162,3,+4:13,,,Casar Sandy,35,Fdjeux.com,",, 5:58",,,11,2004
27,,35,73,+26:29,,,Flores Iker,36,Euskaltel - Euskadi,",, 5:58",,,11,2004
24,,108,56,+15:58,,,Rogers Michael,37,Quickstep - Davitamon,",, 5:58",,,11,2004
